Date,XLK_Open,XLK_High,XLK_Low,XLK_Close,XLK_Volume,XLF_Open,XLF_High,XLF_Low,XLF_Close,XLF_Volume,XLE_Open,XLE_High,XLE_Low,XLE_Close,XLE_Volume,XLV_Open,XLV_High,XLV_Low,XLV_Close,XLV_Volume,XLI_Open,XLI_High,XLI_Low,XLI_Close,XLI_Volume,XLY_Open,XLY_High,XLY_Low,XLY_Close,XLY_Volume,XLP_Open,XLP_High,XLP_Low,XLP_Close,XLP_Volume,XLU_Open,XLU_High,XLU_Low,XLU_Close,XLU_Volume,XLB_Open,XLB_High,XLB_Low,XLB_Close,XLB_Volume
2012-02-13,23.50039328258304,23.533692512544047,23.350549923347877,23.48374366760254,8422000,9.289076319114102,9.301688655839586,9.24493240024052,9.270157814025879,57901562,45.42434521649993,45.455130739981975,44.98105998274227,45.32583999633789,9914300,28.62787723792107,28.779051707904408,28.61992196485049,28.70744514465332,5493800,28.85599341669884,28.979805549448727,28.65479685603397,28.956588745117188,16480700,36.18404914178552,36.26896699322583,36.08214707217548,36.218017578125,4839600,22.681883852391234,22.737359006495485,22.66108199220261,22.70962142944336,5427400,22.02398052110236,22.061788390428177,21.88534525662127,21.90424919128418,6714900,28.142103849887924,28.21753047384835,27.968620312905934,28.021419525146484,6425100
2012-02-14,23.45877086459916,23.542017351819386,23.333901927666158,23.525367736816406,6543000,9.226014163786925,9.232319591492894,9.093583154271387,9.181869506835938,99205059,45.276558788100616,45.48588519534293,45.03644687522447,45.40584945678711,14547900,28.71539213183368,28.842697710665686,28.643782554040406,28.826784133911133,4253200,28.87146252289226,28.879199487641994,28.647052170277103,28.855985641479492,13354100,36.031191384984474,36.20103031297843,35.903811379136975,36.17555236816406,3854100,22.61947570698815,22.7789628078031,22.61947570698815,22.76509666442871,4678700,21.89794574111602,21.967263364050353,21.809724186056712,21.91054916381836,5586600,27.930905160400723,27.93844954948158,27.455712232596248,27.659364700317383,11037500
2012-02-15,23.64191048882274,23.791753839530042,23.358873401441084,23.400497436523438,12213100,9.207100180998559,9.251244122842538,9.099893782378086,9.12511920928955,93529534,45.55363571873157,45.68292646169047,45.18423292496164,45.331993103027344,14739400,28.850654406330943,28.89839513895244,28.683566394962543,28.771089553833008,5725300,28.956585867762186,28.956585867762186,28.407169767773517,28.47681427001953,18457100,36.336888014160586,36.404821617795534,35.92927667412996,36.01419448852539,4970400,22.82749519165496,22.882970328814817,22.6957457087005,22.758153915405273,5330400,21.93575170662805,21.98616298369239,21.778212559534975,21.86643409729004,7347600,27.81776370715372,27.878104429811554,27.60656398449826,27.68199348449707,11055000
2012-02-16,23.4005025293355,23.766784591009174,23.367203294022477,23.741811752319336,10047800,9.106195955925815,9.270157814025879,9.074664373777715,9.270157814025879,96074380,45.42434117298898,46.0030751430126,45.14729027515822,45.92303466796875,18101600,28.723346196351585,28.962046802441055,28.675608503297124,28.930219650268555,5059900,28.47681471869399,28.755392732067264,28.407170215350675,28.73991584777832,12220200,35.95476680024669,36.218017320895385,35.9292920928772,36.16706466674805,4967500,22.772030455693056,22.931517561547665,22.758161666679477,22.903779983520508,4185900,21.89794606505326,22.16261073414637,21.853835286871075,22.09959602355957,7382200,27.704622222836665,28.20244543730897,27.576396382708676,28.172273635864258,10222000
2012-02-17,23.81673344397871,23.81673344397871,23.658565251831707,23.741811752319336,9285000,9.295382039649215,9.3395252160617,9.276462795138078,9.326912879943848,75672648,46.28628554924425,46.34169385167951,45.82453090677262,46.095428466796875,13493000,28.914294962967144,28.930208532938114,28.779031135815483,28.83473014831543,4531300,28.825041303717853,28.933376557116823,28.747659823265526,28.848255157470703,9207600,36.260470074094606,36.540701525683346,36.260470074094606,36.481258392333984,3370700,22.952314547296435,23.02165847763538,22.876040191724304,22.924579620361328,3526000,22.14371602523117,22.225637106202175,22.030287575843047,22.08700180053711,4629600,28.2401542469415,28.29295345237909,28.081756630628725,28.187355041503906,7447400
2012-02-21,23.775102736054652,23.949920496859527,23.70018106539463,23.841699600219727,9720400,9.33322047608532,9.377363655750635,9.282770387561975,9.320608139038086,78483021,46.40327429500151,46.661855819835694,46.28013688040517,46.409427642822266,14382300,28.88248173143003,28.914308886698382,28.580129826789854,28.627870559692383,7076000,28.995273644992682,29.072655097535065,28.84050778799472,28.948843002319336,13518700,36.600141018014334,36.693552572387176,36.27745068033586,36.353878021240234,4118300,22.931518579337215,22.931518579337215,22.75816267677482,22.79283332824707,5558000,22.137412135393976,22.137412135393976,21.97356999845078,22.005077362060547,5919700,28.36839362799722,28.556963111961743,28.22507897868532,28.353307723999023,8101800
2012-02-22,23.808404440212005,23.866676503947577,23.708508339669127,23.75845718383789,8103000,9.276464435360896,9.30799602156516,9.194484236099482,9.200790405273438,91890457,46.507937261405104,46.834243187767534,46.3971159376205,46.514095306396484,12342300,28.60400171084341,28.715393719078058,28.52443382267253,28.627870559692383,4212300,28.917896270751953,28.99528069402042,28.809561030090013,28.917896270751953,9040900,36.35387908640667,36.41332221558426,36.13308754425487,36.260467529296875,4632200,22.792829285946613,22.799765002131704,22.674948562806843,22.73042106628418,3682400,21.979873579061213,22.112205952544052,21.94836621449737,22.030284881591797,4567500,28.345762534717736,28.443816581977153,28.164734587557504,28.308046340942383,5712000
2012-02-23,23.73348675198254,23.89165494285326,23.60029298739507,23.85003089904785,5506700,9.200790173008295,9.282771110534668,9.169258587600016,9.282771110534668,63968915,46.54485848346303,46.80343990848204,46.20624129276011,46.74803161621094,14088100,28.643780035710485,28.699476031852477,28.58808403956849,28.651735305786133,3551600,28.886928228662377,29.041691079089496,28.763113225261236,29.010740280151367,9914900,36.26046760914487,36.45578121107382,36.1245971365244,36.43879699707031,3536300,22.681883838871173,22.88297730457781,22.674950767212746,22.84830665588379,4280000,22.055488118523176,22.093298392115035,21.935759191268442,22.011377334594727,4839000,28.315593179964253,28.391019819356234,28.119479313798138,28.338220596313477,4915800
2012-02-24,23.933272661512458,24.033168759077093,23.924947854399186,23.991544723510742,5496000,9.301690084938546,9.31430242360177,9.226016052959194,9.251240730285645,63090473,46.85269878819961,47.098968845789656,46.81575992358483,46.9327392578125,12274900,28.73131445283278,28.83475121561567,28.675618434843226,28.794965744018555,7647200,29.08038654867714,29.142291102308075,28.95657153759059,29.003002166748047,8444500,36.43878305677642,36.549178785861606,36.34537153519714,36.396324157714844,2770100,22.882973262157964,22.938448406429117,22.862171405656515,22.924579620361328,4660400,22.04288269385599,22.175215033633716,21.979867980778184,22.105899810791016,3325200,28.421188483520208,28.49661511457227,28.262790831905956,28.323131561279297,4426600
2012-02-27,23.87500252773615,24.099767574563373,23.750133586541494,24.033170700073242,8526500,9.16925787346805,9.345832813132553,9.131420121991939,9.320608139038086,76146583,46.74805333933856,46.98200739965976,46.42790543062469,46.78499221801758,11183200,28.651733751657567,28.914303177973938,28.580124184044376,28.850648880004883,9274100,28.809565068746597,29.142310755662027,28.71670669972104,29.026235580444336,13756800,36.268949597676375,36.65957671000009,36.16704757694124,36.60862731933594,4435400,22.84830261958873,22.966183333364224,22.778958689249784,22.924579620361328,5540300,22.080692091154955,22.13110337885297,21.973564198528845,22.09959602355957,4689600,28.16473119265723,28.436271641996022,28.028960967987835,28.330673217773438,7771500
2012-02-28,24.058139676452765,24.207983016967773,24.008192425545918,24.207983016967773,10110100,9.339524962810449,9.371057282918764,9.276462543596832,9.345831871032715,64479411,46.72342106779841,46.93890566670431,46.366329619776096,46.63106918334961,16606300,28.81881703600252,29.009773808280382,28.786989895555156,28.9620361328125,4370300,29.003014266876015,29.05718188086907,28.863725273204277,28.987537384033203,12782300,36.60862729411933,36.82941554546118,36.52370624405952,36.81243133544922,6126000,22.931513205492664,23.0077902079773,22.889906846355444,23.0008544921875,4875800,22.09329859561112,22.12480595529916,21.92945647906139,21.992473602294922,6827400,28.338211628965354,28.519239534500205,28.292953933246405,28.42118263244629,8913000
2012-02-29,24.224640461165546,24.316210186131507,24.008200186872838,24.09977149963379,10455800,9.35213971968699,9.434120657298005,9.282771120118523,9.307995796203613,115620690,46.68031555881361,46.877330684021246,45.972290837932356,46.10158157348633,17244300,28.946141054214703,29.02570592095827,28.78700828552246,28.78700828552246,6353900,29.064921093907284,29.111348789397052,28.755389348379175,28.80955696105957,14362100,36.83791164876783,36.948304161863305,36.66807277708866,36.67656326293945,9505900,22.98005698205044,23.125675298774592,22.97312391014973,23.042465209960938,12843400,22.00506802238844,22.09329196845151,21.860132288212785,21.986164093017578,6141700,28.443816529932256,28.51924604000334,27.8328533237353,27.885652542114258,18398000
2012-03-01,24.224633803041282,24.2829058632204,24.116412901741874,24.241283416748047,13972400,9.333226192294703,9.440431863189572,9.326919279573954,9.408900260925293,81546487,46.304767808517376,46.64338985233654,46.19394647574132,46.54487991333008,14007500,28.81086582877986,28.97795380447392,28.78699698516754,28.93817138671875,6010100,28.85599434671665,29.0262341897882,28.786349835305593,28.9101619720459,15367900,36.77847663181418,37.03323337575179,36.76149241696397,36.98228073120117,4733600,23.05633668577541,23.09100733972127,22.792834954424457,23.007797241210938,7825200,21.99246592014533,22.11849531487438,21.96095616760645,22.042877197265625,5532000,28.051597297773004,28.300510414581392,28.013883973895357,28.19491195678711,11608400
2012-03-02,24.224632629868214,24.299554300125717,24.14138615316049,24.207983016967773,8785400,9.408898830463322,9.434124256506625,9.364755630473361,9.377367973327637,58846847,46.37246065532001,46.55716431663815,45.83067045117429,46.0153694152832,14521300,28.993871774639153,28.993871774639153,28.818828502935737,28.890438079833984,3602700,28.93337247351933,28.97980312638616,28.647057493958513,28.73991584777832,11497300,36.87188130232421,37.0926728341004,36.829422389108,36.95680236816406,5799900,22.986996963225245,23.07714014066111,22.973128171650146,23.028600692749023,4036500,22.049191223416365,22.09960252594695,21.960967237236645,22.030284881591797,4865500,28.10439530902819,28.345766901540333,27.96108353356534,28.127025604248047,8956000
2012-03-05,24.183018986888175,24.224643037021394,23.908306607189584,23.9998779296875,7246200,9.352141164126378,9.352141164126378,9.28907872383918,9.33952808380127,63542127,45.81837292093424,45.85531648648226,45.27658249741166,45.71986770629883,12685200,28.85861128742024,28.977958560272757,28.78700170962696,28.826784133911133,3395800,28.67026633549998,28.701220098669985,28.438119015551614,28.53871726989746,15998800,36.85489126306487,36.99925218037184,36.744495524331725,36.92282485961914,3326100,23.014723145407846,23.167277149494478,23.00779007485869,23.132606506347656,6070600,22.03658151267783,22.124803069841704,21.904246773074878,22.080692291259766,4669000,28.013879348896698,28.021423738831977,27.51605607481107,27.674453735351562,11249100
2012-03-06,23.766780853271484,23.8167296983857,23.633587108556274,23.766780853271484,14036400,9.194486875914091,9.21971155985213,9.080975057858213,9.112505912780762,115379168,45.02416100204935,45.14729840999232,44.685543698932776,44.974910736083984,13867800,28.667646614375826,28.739256180211065,28.38916665568541,28.452817916870117,4316000,28.12858783040901,28.229186086695865,27.826796013461838,27.896440505981445,27730300,36.583169948045175,36.600150926703385,36.23499833679293,36.345394134521484,5487000,22.993926186126526,23.07020320441638,22.93151795708947,22.938453674316406,9765800,21.99877411268955,22.01767804773088,21.866441759685312,21.992473602294922,7338100,27.25206021155424,27.25206021155424,27.003147133669998,27.108745574951172,14786600
2012-03-07,23.866679112912056,23.97489844485164,23.833379879826136,23.941600799560547,10791000,9.150343369592445,9.238631248202605,9.131424115413276,9.226018905639648,82887662,45.14113645512012,45.473600381950035,44.833300007745535,45.350467681884766,14482200,28.516476445433163,28.611954868982277,28.42099802188405,28.580127716064453,4343200,27.997032159577522,28.229179429256547,27.973818318183426,28.182748794555664,14552900,36.48126277291216,36.81244690974289,36.46427855571466,36.761497497558594,4815900,22.986992339200317,23.000858482784604,22.869108957125956,22.97312355041504,7278800,22.03658712952807,22.03658712952807,21.834937117796258,22.005077362060547,6244200,27.25206909477422,27.28223803258734,27.010700328213286,27.176639556884766,14333500
2012-03-08,24.06646597935751,24.232958943125503,24.016518725344945,24.18301010131836,7258900,9.28907586489186,9.33321978160687,9.238626520456828,9.314300537109375,84296787,45.584418926115404,45.873785920650704,45.356618277878624,45.71986770629883,10298100,28.73130752465251,28.97000512064969,28.73130752465251,28.898395538330078,4186400,28.438108612820503,28.647042009919677,28.314296557344576,28.585134506225586,16027500,36.80393643486091,37.211547708027304,36.80393643486091,37.1351203918457,4378100,23.049396433755184,23.160344078945318,23.049396433755184,23.132606506347656,5795400,22.005070882184278,22.11849928086416,21.992469863537224,22.07438850402832,5522900,27.500973142365012,27.682001114920524,27.335033951309637,27.629201889038086,8240600
2012-03-09,24.216311381478526,24.31620589796954,24.207986573805155,24.29123306274414,6365800,9.345831421026231,9.440424675124774,9.32691217793908,9.389974594116211,91179308,45.81837903163701,46.095434672747395,45.60289444224788,45.67677688598633,14653200,28.938172376198878,29.121173932293143,28.922258801511894,29.01774024963379,4698200,28.647047042846676,28.763119204797142,28.48454424496837,28.64704704284668,17457500,37.2794937588734,37.42385470324559,37.19457269800101,37.34742736816406,4735400,23.139552666242945,23.22276543110688,23.097948929012986,23.20889663696289,5234200,22.137410375817893,22.187821672815065,22.005075613002997,22.162614822387695,3890800,27.704626763890538,27.90074062808474,27.546229096354942,27.636741638183594,7320200
2012-03-12,24.274576681457308,24.34949834184036,24.207979826427295,24.32452392578125,5926800,9.38997553498621,9.396282443536743,9.295382271409478,9.364750862121582,69292990,45.633685822062375,45.70141022987414,45.22733937519182,45.424354553222656,12258700,28.962044255831362,29.07343624343622,28.95408595088586,29.01774024963379,2426600,28.685739568292444,28.732170207141525,28.554190519422807,28.63930892944336,10597700,37.36441543287681,37.457826989764214,37.16910183184295,37.24552917480469,5386000,23.15341564496762,23.326771560422845,23.15341564496762,23.29210090637207,7409600,22.21932719738064,22.4587874489329,22.168915904550218,22.414676666259766,8024100,27.629192593336384,27.780048706820867,27.44062317081604,27.485877990722656,5580000
2012-03-13,24.466046740260847,24.807355880737305,24.441073907607894,24.807355880737305,19012100,9.44042894125144,9.736821912989823,9.427816600383363,9.72420883178711,226592263,45.670623030339186,46.03386784331074,45.215026328526875,45.9723014831543,17792800,29.168914791664903,29.447394761968877,29.105263527825727,29.43148422241211,7159400,28.832768859077333,29.250635801709265,28.68574291344608,29.235158920288086,25778700,37.38989716476051,37.8229866027832,37.32196353569134,37.8229866027832,6801300,23.36144710184281,23.46546173095703,23.319843366358644,23.46546173095703,5126200,22.49029541015625,22.509201748849527,22.345359634080747,22.49029541015625,6160800,27.651823495533694,27.96862166159475,27.599024280747088,27.93844985961914,10333600
2012-03-14,24.824011718312004,25.007154338589267,24.740765217076426,24.89893341064453,12741800,9.743125435993457,9.774656279596,9.635919827410376,9.73681926727295,160538280,46.00307384497364,46.12620653004385,45.418181847863025,45.52900314331055,13856400,29.359881207913176,29.487186799215365,29.359881207913176,29.423532485961914,6217000,29.180985148416223,29.31253713675658,29.080389868293647,29.165508270263672,12873000,37.83995909474077,37.865433792822046,37.65313600372558,37.77202224731445,6978600,23.437718074075125,23.46545565401586,23.34757226186834,23.396114349365234,5727500,22.446182560631055,22.521803100730125,22.131104188456558,22.15631103515625,8634800,27.93844601023863,27.976159318841265,27.719704792065926,27.832847595214844,8107200
2012-03-15,24.998825811469974,25.023798646669835,24.857307256756826,24.965526580810547,12450500,9.774656301947427,9.926006572589028,9.692675368058918,9.907087326049805,162857361,45.58443201926684,45.81223273293449,45.29506494161705,45.602901458740234,15176600,29.431479565144635,29.518999659673728,29.351911703931517,29.471261978149414,3819900,29.250629974884788,29.53694484435846,29.103604058541595,29.513731002807617,15961100,37.76354356458642,37.92488876854374,37.61917933838613,37.8994140625,5270600,23.375313011712237,23.451590044292505,23.319840489509406,23.437721252441406,5293400,22.200422016320033,22.238232286712524,22.023978895536203,22.137407302856445,6394000,27.870567480356037,28.03650665283203,27.787596455447197,28.03650665283203,7055500
2012-03-16,25.02899681544388,25.02899681544388,24.91207841844834,24.953834533691406,9478800,9.95137007712439,9.970349726738636,9.888106311372438,9.94504451751709,102174477,45.82230483505539,46.372369896711945,45.754318841785,46.230220794677734,23590400,29.548034708116436,29.580022486626685,29.42808206396424,29.46806526184082,4000200,29.612469073489375,29.620242110664556,29.4258835588474,29.52695083618164,10822600,37.94795737314182,37.95647725295808,37.700932848583605,37.77759552001953,7723800,23.485117163202943,23.485117163202943,23.3875243403269,23.422378540039062,5354200,22.100521485476946,22.138681532658996,22.01784259629664,22.119600296020508,7598800,28.09026336669922,28.24926705910013,28.059979562321033,28.09026336669922,11643000
2012-03-19,25.00394792510694,25.196028635671183,24.945488716925993,25.137569427490234,8930800,9.945047277373353,10.103206364295017,9.907088710309042,9.995656967163086,139045389,46.20547293040158,46.644288373697464,46.069501018184,46.440330505371094,14202700,29.42008455398809,29.508049413379204,29.364107470834153,29.460067749023438,4130800,29.51140179615513,29.628018113515886,29.41033748449703,29.52695083618164,13637700,37.649823571944616,38.02461701949092,37.63278706304954,37.9735107421875,7124900,23.408441398774773,23.464207592217594,23.34570276914831,23.436323165893555,4210100,22.10051357044831,22.183192430018195,21.966957092285153,21.966957092285156,11464000,28.090268669353716,28.42341657508462,28.07512820845552,28.264415740966797,7706000
2012-03-20,24.98723884448419,25.145914937832156,24.920428109320873,25.11250877380371,5713100,9.932391415109,10.071571554655414,9.913412507724882,10.046265602111816,108827047,46.02625001442807,46.081872330531716,45.649238598545494,45.741947174072266,13284100,29.284143624305933,29.40409628284843,29.27614820398042,29.308135986328125,2980600,29.285941695316748,29.355910884310006,29.068261092082523,29.184877395629883,16481000,37.79463418214006,38.10980476564453,37.68390173328069,38.03314208984375,4767700,23.338727928888883,23.464205175216645,23.317815940902584,23.422378540039062,4792900,21.954237274497977,22.055994938674917,21.903357229362467,21.99239730834961,6933900,28.006984093922647,28.14326845772489,27.840410143955435,28.105411529541016,7179000
2012-03-21,25.1542676498647,25.262834502224194,25.09580686009335,25.104158401489258,8825000,10.084224411983959,10.090551457301801,9.976676524750618,10.001981735229492,93343529,45.68632369817151,45.692505527782146,45.13007691707479,45.198062896728516,16581900,29.340121492306668,29.364113854961914,29.244161193254406,29.292142868041992,3717900,29.247074740572316,29.28594585872224,29.09936330533211,29.16933250427246,9452100,38.109803980106314,38.20349991581395,38.03314130588574,38.08424758911133,3079400,23.39449100656566,23.506026013662336,23.380548798278035,23.457229614257812,4171100,22.0051243757007,22.068724459525807,21.941526717970717,21.947885513305664,4357700,28.14326845772489,28.218985202391114,27.976697396056156,28.105411529541016,6064000
2012-03-22,24.995590512489873,25.11250890139633,24.95383280724215,25.045698165893555,7500900,9.907085829586523,9.93871734069392,9.824843158009216,9.86912727355957,130459287,44.69744422263578,44.76543020391886,43.974325747557,44.17828369140625,20215300,29.17218531347326,29.26015017723527,29.108212808342415,29.19617462158203,4888200,28.951658707642082,28.95943174683735,28.609585669511986,28.842815399169922,20800100,37.89687027393198,38.08426548277596,37.82872419843691,37.99056625366211,4559300,23.40844291030508,23.519977963598024,23.338731839993596,23.478151321411133,5471000,21.935170188483745,22.017846666853966,21.85885008000994,21.998767852783203,10250800,27.78740263410725,27.855546242420637,27.499684855862082,27.65111541748047,12351300
2012-03-23,25.087455871141277,25.087455871141277,24.91207669488801,25.045698165893555,9511600,9.850151489946084,9.964025708735306,9.786888447673356,9.951373100280762,90967946,44.27715005350105,44.80249218505536,44.04846960584339,44.660343170166016,13221900,29.260157948093436,29.31613504889512,29.15619916780894,29.284147262573242,2760400,28.8117116565388,28.93610100618546,28.648448225515793,28.889453887939453,11167800,37.9309230225212,38.07573174320368,37.55612952381863,38.03314208984375,3527200,23.50602708535203,23.540881278058006,23.422373831812347,23.53390884399414,3105900,22.01784315447755,22.06236199760442,21.954245500323452,22.005123138427734,5177400,27.7495514763027,28.006982618004734,27.499690564519103,27.946409225463867,9155700
2012-03-26,25.212724314707373,25.421508049956604,25.154265123700544,25.413156509399414,12187200,10.04626951796561,10.109533309936523,10.008311688402099,10.109533309936523,95005010,45.05590661818722,45.11771075834711,44.740699373412085,44.994102478027344,10188600,29.476067905643045,29.795936584472656,29.436084702104704,29.795936584472656,9504600,29.114930657017382,29.317062377929688,29.114930657017382,29.317062377929688,22876500,38.348306211914036,38.66347351963785,38.29719668253369,38.63792037963867,5721900,23.575744522414837,23.715164005971786,23.561802308138596,23.694252014160156,5562300,22.075079829672006,22.22135636063067,22.030560990949578,22.157758712768555,7002700,28.20383870625137,28.30983924865723,28.067551469358655,28.309839248657227,5728500
